Timestamp,Average Bikes in Use,Average Temperature,Average Wind Speed,Normalised Average Bikes in Use,Normalised Average Temperature,Normalised Average Wind Speed
2019-01-04 09:00:04,14.52,-0.56,1.5,0.039289901243764504,-0.003078124559648615,0.01696239801092179
2019-01-04 09:20:03,12.74,-0.76,1.54,0.03447337065052065,-0.00417745475952312,0.017414728624546374
2019-01-04 09:40:03,12.11,-0.69,1.22,0.03276864353043995,-0.0037926891895670427,0.013796083715549724
2019-01-04 10:00:03,12.11,-0.69,1.22,0.03276864353043995,-0.0037926891895670427,0.013796083715549724
2019-01-04 10:20:03,11.09,-0.34,1.0,0.030008609145547406,-0.001868861339786659,0.011308265340614528
2019-01-04 10:40:03,10.76,0.66,1.0,0.029115656844552758,0.0036277896595858674,0.011308265340614528
2019-01-04 11:00:03,11.09,1.17,1.5,0.030008609145547406,0.006431081669265855,0.01696239801092179
2019-01-04 11:20:03,11.28,1.8,2.1,0.03052273319763523,0.009893971798870548,0.02374735721529051
2019-01-04 11:40:03,11.28,1.8,2.1,0.03052273319763523,0.009893971798870548,0.02374735721529051
2019-01-04 12:00:03,11.28,1.8,2.1,0.03052273319763523,0.009893971798870548,0.02374735721529051
2019-01-04 12:20:04,12.33,2.56,3.57,0.033363945064436386,0.014071426558393668,0.040370507265993866
2019-01-04 12:40:03,12.63,2.95,3.99,0.03417571988352243,0.016215120448148955,0.04511997870905197
2019-01-04 13:00:03,12.63,2.95,3.99,0.03417571988352243,0.016215120448148955,0.04511997870905197
2019-01-04 13:20:03,12.61,3.19,3.17,0.034121601562250026,0.017534316687998357,0.035847201129748055
2019-01-04 13:40:03,12.5,3.27,3.97,0.03382395079525181,0.01797404876794816,0.04489381340223968
2019-01-04 14:00:03,12.5,3.27,3.97,0.03382395079525181,0.01797404876794816,0.04489381340223968
2019-01-04 14:20:03,12.0,3.1,4.07,0.03247099276344174,0.01703961809805483,0.04602463993630113
2019-01-04 14:40:03,12.04,3.07,3.26,0.032579229405986544,0.016874718568073654,0.03686494501040336
2019-01-04 15:00:03,12.04,3.07,3.26,0.032579229405986544,0.016874718568073654,0.03686494501040336
2019-01-04 15:20:04,11.65,2.71,2.6,0.031523922141174686,0.014895924208299546,0.029401489885597775
2019-01-04 15:40:03,11.8,2.71,2.23,0.03192980955071771,0.014895924208299546,0.025217431709570397
2019-01-04 16:20:03,13.17,2.66,1.2,0.035636914557877306,0.01462109165833092,0.013569918408737433
2019-01-04 16:40:03,13.26,2.2,0.92,0.03588044700360312,0.012092632198619559,0.010403604113365366
2019-01-04 17:00:03,13.26,2.2,0.92,0.03588044700360312,0.012092632198619559,0.010403604113365366
2019-01-04 17:20:03,13.26,2.2,0.92,0.03588044700360312,0.012092632198619559,0.010403604113365366
2019-01-04 17:40:03,14.74,1.99,2.1,0.039885202777760934,0.010938335488751328,0.02374735721529051
2019-01-04 18:00:03,14.74,1.99,2.1,0.039885202777760934,0.010938335488751328,0.02374735721529051
2019-01-04 18:20:03,14.74,1.99,2.1,0.039885202777760934,0.010938335488751328,0.02374735721529051
2019-01-04 18:40:03,14.74,1.99,2.1,0.039885202777760934,0.010938335488751328,0.02374735721529051
2019-01-04 19:00:03,14.74,1.99,2.1,0.039885202777760934,0.010938335488751328,0.02374735721529051
2019-01-04 19:20:03,14.74,1.99,2.1,0.039885202777760934,0.010938335488751328,0.02374735721529051
2019-01-04 19:40:03,14.83,1.33,3.6,0.04012873522348675,0.00731054582916546,0.0407097552262123
2019-01-04 20:00:03,14.83,1.33,3.6,0.04012873522348675,0.00731054582916546,0.0407097552262123
2019-01-04 20:20:03,14.76,1.41,2.6,0.03993932109903334,0.007750277909115261,0.029401489885597775
2019-01-04 20:40:04,14.7,1.66,3.1,0.03977696613521613,0.009124440658958392,0.03505562255590504
2019-01-04 21:00:03,14.7,1.66,3.1,0.03977696613521613,0.009124440658958392,0.03505562255590504
2019-01-04 21:20:03,14.98,1.74,3.1,0.040534622633029774,0.009564172738908196,0.03505562255590504
2019-01-04 21:40:03,14.98,1.74,3.1,0.040534622633029774,0.009564172738908196,0.03505562255590504
2019-01-04 22:00:03,14.37,1.53,1.8,0.03888401383422148,0.008409876029039965,0.02035487761310615
2019-01-04 22:20:04,14.35,2.11,2.6,0.038829895512949075,0.01159793360867603,0.029401489885597775
2019-01-04 22:40:03,14.63,2.19,2.6,0.03958755201076272,0.012037665688625833,0.029401489885597775
2019-01-04 23:00:03,14.59,2.11,2.38,0.039479315368217915,0.01159793360867603,0.026913671510662575
2019-01-04 23:20:03,14.59,2.0,2.1,0.039479315368217915,0.010993301998745052,0.02374735721529051
2019-01-04 23:40:03,14.5,2.36,2.1,0.0392357829224921,0.012972096358519161,0.02374735721529051
2019-01-05 00:00:03,14.5,2.36,2.1,0.0392357829224921,0.012972096358519161,0.02374735721529051
2019-01-05 00:20:03,14.5,2.91,3.1,0.0392357829224921,0.01599525440817405,0.03505562255590504
2019-01-05 00:40:03,14.52,2.93,4.1,0.039289901243764504,0.016105187428161503,0.04636388789651956
2019-01-05 01:00:03,14.52,2.92,3.85,0.039289901243764504,0.016050220918167775,0.043536821561365936
2019-01-05 01:20:03,14.63,2.91,3.6,0.03958755201076272,0.01599525440817405,0.0407097552262123
2019-01-05 01:40:04,14.63,2.91,3.6,0.03958755201076272,0.01599525440817405,0.0407097552262123
2019-01-05 02:00:03,14.63,2.91,3.6,0.03958755201076272,0.01599525440817405,0.0407097552262123
2019-01-05 02:20:03,14.87,3.13,3.6,0.04023697186603155,0.017204517628036008,0.0407097552262123
2019-01-05 02:40:03,14.87,3.24,2.58,0.04023697186603155,0.017809149237966986,0.029175324578785484
2019-01-05 03:00:03,14.87,3.25,3.58,0.04023697186603155,0.01786411574796071,0.04048358991940001
2019-01-05 03:20:03,14.98,3.23,4.6,0.040534622633029774,0.01775418272797326,0.05201802056682683
2019-01-05 03:40:03,14.96,3.25,4.1,0.04048050431175737,0.01786411574796071,0.04636388789651956
2019-01-05 04:00:03,14.89,3.25,4.1,0.04029109018730396,0.01786411574796071,0.04636388789651956
2019-01-05 04:20:03,14.87,3.23,4.1,0.04023697186603155,0.01775418272797326,0.04636388789651956
2019-01-05 04:40:03,14.85,3.25,3.1,0.04018285354475915,0.01786411574796071,0.03505562255590504
2019-01-05 05:00:03,14.85,3.25,3.1,0.04018285354475915,0.01786411574796071,0.03505562255590504
2019-01-05 05:20:03,15.15,3.47,3.6,0.040994628363845195,0.019073378967822668,0.0407097552262123
2019-01-05 05:40:04,14.93,3.41,3.6,0.04039932682984876,0.018743579907860314,0.0407097552262123
2019-01-05 06:00:03,14.91,3.43,3.06,0.04034520850857636,0.018853512927847767,0.034603291942280456
2019-01-05 06:20:03,14.85,3.47,2.6,0.04018285354475915,0.019073378967822668,0.029401489885597775
2019-01-05 06:40:03,14.83,3.7,3.6,0.04012873522348675,0.02033760869767835,0.0407097552262123
2019-01-05 07:00:04,14.83,3.7,3.6,0.04012873522348675,0.02033760869767835,0.0407097552262123
2019-01-05 07:20:03,14.8,4.03,3.5,0.040047557741578144,0.02215150352747128,0.03957892869215085
2019-01-05 07:40:03,14.74,4.03,3.1,0.039885202777760934,0.02215150352747128,0.03505562255590504
2019-01-05 08:00:03,14.74,4.03,3.1,0.039885202777760934,0.02215150352747128,0.03505562255590504
2019-01-05 08:20:03,14.89,3.44,3.6,0.04029109018730396,0.01890847943784149,0.0407097552262123
2019-01-05 08:40:03,14.98,3.89,2.6,0.040534622633029774,0.021381972387559126,0.029401489885597775
2019-01-05 09:00:03,14.98,3.89,2.6,0.040534622633029774,0.021381972387559126,0.029401489885597775
2019-01-05 09:20:03,15.37,3.66,4.13,0.041589929897841625,0.020117742657703448,0.046703135856738
2019-01-05 09:40:03,15.89,3.83,4.1,0.042997006250924105,0.021052173327596777,0.04636388789651956
2019-01-05 10:00:03,15.89,3.83,4.1,0.042997006250924105,0.021052173327596777,0.04636388789651956
2019-01-05 10:20:03,15.96,3.74,3.67,0.04318642037537752,0.02055747473765325,0.041501333800055315
2019-01-05 10:40:03,15.87,3.74,4.1,0.042942887929651695,0.02055747473765325,0.04636388789651956
2019-01-05 11:00:03,16.02,3.61,4.28,0.04334877533919472,0.01984291010773482,0.04839937565783018
2019-01-05 11:20:04,16.09,3.5,4.21,0.04353818946364813,0.01923827849780384,0.047607797083987165
2019-01-05 11:40:03,15.67,3.82,4.1,0.04240170471692767,0.02099720681760305,0.04636388789651956
2019-01-05 12:00:03,15.67,3.82,4.1,0.04240170471692767,0.02099720681760305,0.04636388789651956
2019-01-05 12:20:03,14.89,3.9,3.63,0.04029109018730396,0.02143693889755285,0.04104900318643073
2019-01-05 12:40:03,15.37,4.09,3.6,0.041589929897841625,0.02248130258743363,0.0407097552262123
2019-01-05 13:00:03,15.3,4.09,3.34,0.04140051577338822,0.02248130258743363,0.03776960623765252
2019-01-05 13:20:03,15.28,4.17,3.13,0.04134639745211581,0.022921034667383433,0.03539487051612347
2019-01-05 13:40:03,15.37,4.41,3.1,0.041589929897841625,0.024240230907232842,0.03505562255590504
2019-01-05 14:00:03,15.37,4.41,3.1,0.041589929897841625,0.024240230907232842,0.03505562255590504
2019-01-05 14:20:03,15.26,4.4,3.6,0.04129227913084341,0.024185264397239118,0.0407097552262123
2019-01-05 14:40:03,15.28,4.41,3.6,0.04134639745211581,0.024240230907232842,0.0407097552262123
2019-01-05 15:00:03,15.28,4.41,3.6,0.04134639745211581,0.024240230907232842,0.0407097552262123
2019-01-05 15:20:03,15.57,4.46,4.03,0.04213111311056566,0.024515063457201468,0.04557230932267655
2019-01-05 15:40:03,15.8,4.64,3.1,0.04275347380519829,0.02550446063708852,0.03505562255590504
2019-01-05 16:00:03,15.85,4.64,3.14,0.04288876960837929,0.02550446063708852,0.03550795316952962
2019-01-05 16:20:03,15.93,4.64,3.07,0.043105242893468905,0.02550446063708852,0.0347163745956866
2019-01-05 16:40:03,15.93,4.64,2.6,0.043105242893468905,0.02550446063708852,0.029401489885597775
2019-01-05 17:00:03,15.93,4.64,2.6,0.043105242893468905,0.02550446063708852,0.029401489885597775
2019-01-05 17:20:03,15.52,4.64,3.07,0.04199581730738464,0.02550446063708852,0.0347163745956866
2019-01-05 17:40:03,15.5,4.31,3.35,0.04194169898611225,0.023690565807295585,0.03788268889105867
2019-01-05 18:00:03,15.5,4.31,3.35,0.04194169898611225,0.023690565807295585,0.03788268889105867
2019-01-05 18:20:03,15.04,4.74,3.03,0.04069697759684698,0.026054125737025775,0.034264043982062016
2019-01-05 18:40:03,15.09,4.51,3.1,0.040832273400027985,0.024789896007170093,0.03505562255590504
2019-01-05 19:00:03,14.96,4.51,3.05,0.04048050431175737,0.024789896007170093,0.03449020928887431
2019-01-05 19:20:03,14.96,4.51,3.05,0.04048050431175737,0.024789896007170093,0.03449020928887431
2019-01-05 19:40:03,14.96,4.51,3.05,0.04048050431175737,0.024789896007170093,0.03449020928887431
2019-01-05 20:00:03,14.96,4.51,3.05,0.04048050431175737,0.024789896007170093,0.03449020928887431
2019-01-05 20:20:03,14.98,4.62,2.85,0.040534622633029774,0.02539452761710107,0.03222855622075141
2019-01-05 20:40:03,14.87,4.72,2.35,0.04023697186603155,0.025944192717038322,0.02657442355044414
2019-01-05 21:00:03,14.87,4.73,3.05,0.04023697186603155,0.02599915922703205,0.03449020928887431
2019-01-05 21:20:03,14.76,4.81,3.1,0.03993932109903334,0.02643889130698185,0.03505562255590504
2019-01-05 21:40:03,14.63,5.03,3.1,0.03958755201076272,0.02764815452684381,0.03505562255590504
2019-01-05 22:00:04,14.63,5.03,3.1,0.03958755201076272,0.02764815452684381,0.03505562255590504
2019-01-05 22:20:03,14.57,4.91,2.6,0.03942519704694551,0.026988556406919106,0.029401489885597775
2019-01-05 22:40:03,14.57,4.91,2.6,0.03942519704694551,0.026988556406919106,0.029401489885597775
2019-01-05 23:00:03,14.5,5.02,2.87,0.0392357829224921,0.027593188016850078,0.0324547215275637
2019-01-05 23:20:03,14.43,5.02,2.6,0.03904636879803869,0.027593188016850078,0.029401489885597775
2019-01-05 23:40:03,14.43,5.02,2.6,0.03904636879803869,0.027593188016850078,0.029401489885597775
2019-01-06 00:00:03,14.43,5.02,2.6,0.03904636879803869,0.027593188016850078,0.029401489885597775
2019-01-06 00:20:04,14.41,5.0,2.1,0.038992250476766285,0.027483254996862633,0.02374735721529051
2019-01-06 00:40:03,14.46,5.01,2.6,0.039127546279947294,0.027538221506856357,0.029401489885597775
2019-01-06 01:00:03,14.52,5.12,3.12,0.039289901243764504,0.028142853116787336,0.03528178786271733
2019-01-06 01:20:03,14.7,5.22,3.6,0.03977696613521613,0.028692518216724586,0.0407097552262123
2019-01-06 01:40:03,14.8,5.14,4.1,0.040047557741578144,0.028252786136774784,0.04636388789651956
2019-01-06 02:00:03,14.85,5.21,3.43,0.04018285354475915,0.028637551706730862,0.038787350118307834
2019-01-06 02:20:03,14.89,5.24,3.1,0.04029109018730396,0.02880245123671204,0.03505562255590504
2019-01-06 02:40:03,14.91,5.34,2.6,0.04034520850857636,0.02935211633664929,0.029401489885597775
2019-01-06 03:00:03,14.91,5.26,2.6,0.04034520850857636,0.028912384256699487,0.029401489885597775
2019-01-06 03:20:04,14.93,5.22,2.6,0.04039932682984876,0.028692518216724586,0.029401489885597775
2019-01-06 03:40:03,15.02,5.26,2.1,0.040642859275574574,0.028912384256699487,0.02374735721529051
2019-01-06 04:00:03,15.0,5.25,2.39,0.04058874095430217,0.028857417746705763,0.027026754164068724
2019-01-06 04:20:04,15.02,5.25,2.6,0.040642859275574574,0.028857417746705763,0.029401489885597775
2019-01-06 04:40:03,15.2,5.43,3.34,0.0411299241670262,0.029846814926592816,0.03776960623765252
2019-01-06 05:00:03,15.13,5.43,3.02,0.04094051004257279,0.029846814926592816,0.034150961328655874
2019-01-06 05:20:03,15.15,5.44,2.84,0.040994628363845195,0.029901781436586544,0.03211547356734526
2019-01-06 05:40:03,15.17,5.26,3.1,0.0410487466851176,0.028912384256699487,0.03505562255590504
2019-01-06 06:00:03,15.17,5.26,3.1,0.0410487466851176,0.028912384256699487,0.03505562255590504
2019-01-06 06:20:03,15.15,5.33,2.6,0.040994628363845195,0.029297149826655565,0.029401489885597775
2019-01-06 06:40:03,15.15,5.33,2.6,0.040994628363845195,0.029297149826655565,0.029401489885597775
2019-01-06 07:00:03,15.13,5.25,3.1,0.04094051004257279,0.028857417746705763,0.03505562255590504
2019-01-06 07:20:03,15.13,5.25,3.1,0.04094051004257279,0.028857417746705763,0.03505562255590504
2019-01-06 07:40:03,14.87,5.76,3.6,0.04023697186603155,0.03166070975638575,0.0407097552262123
2019-01-06 08:00:03,14.87,5.76,3.6,0.04023697186603155,0.03166070975638575,0.0407097552262123
2019-01-06 08:20:04,14.65,5.59,1.63,0.039641670332035125,0.03072627908649242,0.01843247250520168
2019-01-06 08:40:03,14.83,5.72,2.85,0.04012873522348675,0.03144084371641085,0.03222855622075141
2019-01-06 09:00:03,14.74,5.72,2.85,0.039885202777760934,0.03144084371641085,0.03222855622075141
2019-01-06 09:20:03,15.02,5.59,1.74,0.040642859275574574,0.03072627908649242,0.01967638169266928
2019-01-06 09:40:03,14.63,6.0,2.6,0.03958755201076272,0.03297990599623516,0.029401489885597775
2019-01-06 10:00:03,14.63,6.0,2.6,0.03958755201076272,0.03297990599623516,0.029401489885597775
2019-01-06 10:20:04,14.85,6.25,2.02,0.04018285354475915,0.03435406874607829,0.022842695988041346
2019-01-06 10:40:03,14.83,6.41,2.85,0.04012873522348675,0.035233532905977895,0.03222855622075141
2019-01-06 11:00:03,15.07,6.41,2.85,0.04077815507875558,0.035233532905977895,0.03222855622075141
2019-01-06 11:20:03,15.15,7.01,3.57,0.040994628363845195,0.038531523505601406,0.040370507265993866
2019-01-06 11:40:03,15.15,7.01,3.57,0.040994628363845195,0.038531523505601406,0.040370507265993866
2019-01-06 12:00:03,15.15,7.01,3.57,0.040994628363845195,0.038531523505601406,0.040370507265993866
2019-01-06 12:20:03,15.07,7.92,3.13,0.04077815507875558,0.04353347591503041,0.03539487051612347
2019-01-06 12:40:04,14.63,8.02,3.1,0.03958755201076272,0.04408314101496766,0.03505562255590504
2019-01-06 13:00:03,14.63,8.02,3.1,0.03958755201076272,0.04408314101496766,0.03505562255590504
2019-01-06 13:20:03,14.59,8.16,2.7,0.039479315368217915,0.044852672154879814,0.030532316419659228
2019-01-06 13:40:03,14.41,8.64,2.6,0.038992250476766285,0.04749106463457863,0.029401489885597775
2019-01-06 14:00:03,14.41,8.64,2.6,0.038992250476766285,0.04749106463457863,0.029401489885597775
2019-01-06 14:20:03,14.02,8.91,2.13,0.03793694321195443,0.04897516040440921,0.024086605175508945
2019-01-06 14:40:03,14.22,8.91,3.1,0.03847812642467846,0.04897516040440921,0.03505562255590504
2019-01-06 15:00:03,14.28,8.91,3.1,0.038640481388495664,0.04897516040440921,0.03505562255590504
2019-01-06 15:20:03,14.26,8.91,2.93,0.03858636306722327,0.04897516040440921,0.03313321744800057
2019-01-06 15:40:03,13.93,8.91,3.6,0.03769341076622862,0.04897516040440921,0.0407097552262123
2019-01-06 16:00:03,13.93,8.91,3.6,0.03769341076622862,0.04897516040440921,0.0407097552262123
2019-01-06 16:20:04,13.85,8.91,2.46,0.037476937481139005,0.04897516040440921,0.02781833273791174
2019-01-06 16:40:03,13.67,8.82,2.1,0.03698987258968738,0.048480461814465685,0.02374735721529051
2019-01-06 17:00:03,13.59,8.78,2.19,0.03677339930459777,0.04826059577449078,0.024765101095945815
2019-01-06 17:20:03,13.59,8.78,2.19,0.03677339930459777,0.04826059577449078,0.024765101095945815
2019-01-06 17:40:03,13.5,8.55,2.6,0.036529866858871954,0.046996366044635106,0.029401489885597775
2019-01-06 18:00:04,13.5,8.55,2.6,0.036529866858871954,0.046996366044635106,0.029401489885597775
2019-01-06 18:20:04,13.5,8.55,2.6,0.036529866858871954,0.046996366044635106,0.029401489885597775
2019-01-06 18:40:03,13.5,8.55,2.6,0.036529866858871954,0.046996366044635106,0.029401489885597775
2019-01-06 19:00:03,13.37,8.19,3.72,0.03617809777060133,0.04501757168486099,0.04206674706708605
2019-01-06 19:20:03,13.37,8.19,3.72,0.03617809777060133,0.04501757168486099,0.04206674706708605
2019-01-06 19:40:04,13.74,8.04,2.84,0.03717928671414079,0.04419307403495511,0.03211547356734526
2019-01-06 20:00:03,13.8,8.12,2.14,0.037341641677958,0.04463280611490491,0.02419968782891509
2019-01-06 20:20:03,13.63,8.15,1.5,0.036881635947142576,0.04479770564488609,0.01696239801092179
2019-01-06 20:40:04,13.39,7.91,1.5,0.03623221609187374,0.04347850940503668,0.01696239801092179
2019-01-06 21:00:03,13.39,7.82,1.84,0.03623221609187374,0.04298381081509316,0.020807208226730732
2019-01-06 21:20:03,13.65,7.73,2.1,0.03693575426841498,0.04248911222514963,0.02374735721529051
2019-01-06 21:40:03,13.65,7.73,2.1,0.03693575426841498,0.04248911222514963,0.02374735721529051
2019-01-06 22:00:03,13.65,7.73,2.1,0.03693575426841498,0.04248911222514963,0.02374735721529051
2019-01-06 22:20:03,13.63,7.52,2.1,0.036881635947142576,0.0413348155152814,0.02374735721529051
2019-01-06 22:40:03,13.63,7.52,2.1,0.036881635947142576,0.0413348155152814,0.02374735721529051
2019-01-06 23:00:03,13.63,7.52,2.1,0.036881635947142576,0.0413348155152814,0.02374735721529051
2019-01-06 23:20:03,13.63,7.52,2.1,0.036881635947142576,0.0413348155152814,0.02374735721529051
2019-01-06 23:40:03,13.63,7.52,2.1,0.036881635947142576,0.0413348155152814,0.02374735721529051
2019-01-07 00:00:03,13.57,7.08,1.83,0.036719280983325366,0.038916289075557484,0.020694125573324586
2019-01-07 00:20:03,13.46,7.17,1.5,0.036421630216327154,0.03941098766550101,0.01696239801092179
2019-01-07 00:40:04,13.46,7.17,1.5,0.036421630216327154,0.03941098766550101,0.01696239801092179
2019-01-07 01:00:03,13.7,7.22,2.44,0.03707105007159598,0.03968582021546964,0.02759216743109945
2019-01-07 01:20:03,13.72,7.11,2.6,0.03712516839286839,0.039081188605538664,0.029401489885597775
2019-01-07 01:40:03,13.72,7.11,2.6,0.03712516839286839,0.039081188605538664,0.029401489885597775
2019-01-07 02:00:03,13.72,7.45,2.6,0.03712516839286839,0.04095004994532532,0.029401489885597775
2019-01-07 02:20:04,13.72,7.37,2.6,0.03712516839286839,0.04051031786537552,0.029401489885597775
2019-01-07 02:40:04,13.72,7.37,2.6,0.03712516839286839,0.04051031786537552,0.029401489885597775
2019-01-07 03:00:03,13.72,7.62,1.72,0.03712516839286839,0.04188448061521865,0.019450216385856988
2019-01-07 03:20:04,13.74,7.61,1.5,0.03717928671414079,0.041829514105224924,0.01696239801092179
2019-01-07 03:40:03,13.87,7.77,2.1,0.03753105580241141,0.04270897826512453,0.02374735721529051
2019-01-07 04:00:03,13.87,7.77,2.1,0.03753105580241141,0.04270897826512453,0.02374735721529051
2019-01-07 04:20:03,13.87,7.77,2.1,0.03753105580241141,0.04270897826512453,0.02374735721529051
2019-01-07 04:40:03,13.87,7.77,2.1,0.03753105580241141,0.04270897826512453,0.02374735721529051
2019-01-07 05:00:03,13.87,7.77,2.1,0.03753105580241141,0.04270897826512453,0.02374735721529051
2019-01-07 05:20:04,13.39,7.86,2.6,0.03623221609187374,0.04320367685506806,0.029401489885597775
2019-01-07 05:40:03,13.39,7.86,2.6,0.03623221609187374,0.04320367685506806,0.029401489885597775
2019-01-07 06:00:03,13.39,7.86,2.6,0.03623221609187374,0.04320367685506806,0.029401489885597775
2019-01-07 06:20:03,13.46,7.99,3.1,0.036421630216327154,0.043918241484986485,0.03505562255590504
2019-01-07 06:40:04,13.46,7.99,3.1,0.036421630216327154,0.043918241484986485,0.03505562255590504
2019-01-07 07:00:03,13.46,7.99,3.1,0.036421630216327154,0.043918241484986485,0.03505562255590504
2019-01-07 07:20:03,13.46,7.99,3.1,0.036421630216327154,0.043918241484986485,0.03505562255590504
2019-01-07 07:40:03,13.89,7.63,4.1,0.03758517412368381,0.04193944712521237,0.04636388789651956
2019-01-07 08:00:03,14.17,7.68,4.1,0.03834283062149745,0.042214279675181,0.04636388789651956
2019-01-07 08:20:03,14.87,7.72,4.13,0.04023697186603155,0.0424341457151559,0.046703135856738
2019-01-07 08:40:03,14.07,7.91,4.6,0.038072239015135435,0.04347850940503668,0.05201802056682683
2019-01-07 09:00:03,12.85,7.88,4.78,0.03477102141751886,0.0433136098750555,0.05405350832813745
2019-01-07 09:20:04,12.22,7.78,4.38,0.033066294297438174,0.04276394477511825,0.04953020219189163
2019-01-07 09:40:03,12.46,7.93,6.2,0.03371571415270701,0.04358844242502413,0.07011124511181008
2019-01-07 10:00:03,11.78,8.04,5.33,0.03187569122944531,0.04419307403495511,0.06027305426547543
2019-01-07 10:20:03,11.37,8.35,4.17,0.030766265643361046,0.04589703584476059,0.04715546647036258
2019-01-07 10:40:03,11.48,8.41,5.1,0.031063916410359264,0.046226834904722944,0.05767215323713409
2019-01-07 11:00:03,11.48,8.41,5.1,0.031063916410359264,0.046226834904722944,0.05767215323713409
2019-01-07 11:20:03,11.57,8.95,5.26,0.03130744885608508,0.04919502644438411,0.05948147569163242
2019-01-07 11:40:03,11.65,9.06,5.1,0.031523922141174686,0.04979965805431509,0.05767215323713409
2019-01-07 12:00:03,11.89,9.11,5.1,0.032173341996443526,0.05007449060428371,0.05767215323713409
2019-01-07 12:20:03,12.02,9.51,5.03,0.03252511108471414,0.05227315100403272,0.05688057466329108
2019-01-07 12:40:03,12.07,9.51,6.2,0.03266040688789515,0.05227315100403272,0.07011124511181008
2019-01-07 13:00:03,12.07,9.51,6.2,0.03266040688789515,0.05227315100403272,0.07011124511181008
2019-01-07 13:20:03,12.5,9.51,6.59,0.03382395079525181,0.05227315100403272,0.07452146859464974
2019-01-07 13:40:03,12.46,9.81,5.65,0.03371571415270701,0.05392214630384449,0.06389169917447209
2019-01-07 14:00:03,12.46,9.81,5.65,0.03371571415270701,0.05392214630384449,0.06389169917447209
2019-01-07 14:20:03,12.26,9.9,6.3,0.033174530939982974,0.054416844893788015,0.07124207164587153
2019-01-07 14:40:04,12.09,9.9,5.7,0.03271452520916755,0.054416844893788015,0.06445711244150282
2019-01-07 15:00:03,12.09,9.9,5.7,0.03271452520916755,0.054416844893788015,0.06445711244150282
2019-01-07 15:20:03,12.52,10.27,6.6,0.03387806911652421,0.056450605763555844,0.07463455124805587
2019-01-07 15:40:03,12.59,10.27,6.2,0.03406748324097762,0.056450605763555844,0.07011124511181008
2019-01-07 16:00:03,12.26,10.27,6.2,0.033174530939982974,0.056450605763555844,0.07011124511181008
2019-01-07 16:20:03,12.67,10.36,6.1,0.034283956526067236,0.05694530435349937,0.06898041857774861
2019-01-07 16:40:03,12.67,10.36,6.1,0.034283956526067236,0.05694530435349937,0.06898041857774861
2019-01-07 17:00:03,12.67,10.36,6.1,0.034283956526067236,0.05694530435349937,0.06898041857774861
2019-01-07 17:20:03,13.63,10.51,6.63,0.036881635947142576,0.05776980200340525,0.07497379920827432
2019-01-07 17:40:03,14.52,10.37,6.82,0.039289901243764504,0.057000270863493095,0.07712236962299109
2019-01-07 18:00:04,15.39,10.36,6.82,0.04164404821911403,0.05694530435349937,0.07712236962299109
2019-01-07 18:20:03,16.13,10.65,7.45,0.04364642610619293,0.058539333143317406,0.08424657678757824
2019-01-07 18:40:03,16.46,10.31,8.0,0.04453937840718759,0.05667047180353075,0.09046612272491622
2019-01-07 19:00:03,16.02,10.31,8.0,0.04334877533919472,0.05667047180353075,0.09046612272491622
